user_id,syatem_time,wall_clock,system_time,blanks,avg_memory,compiler_version,language,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,max_RAM,user_time
mfrodl,0.00,0.02,0.00,11,0,-,C++,64,0,0,0,0,0,19,0,0,30712,2528,0.01
Goldsmith94,0.00,0.00,0.00,4,0,-,C++,26,0,0,0,0,0,0,0,0,10872,2516,0.00
amalykh,0.00,0.00,0.00,6,0,-,C++,39,0,0,0,0,0,0,0,0,10424,2600,0.00
Aemon,0.00,0.07,0.00,5,0,-,java,32,0,0,0,0,0,0,72,0,-,24428,0.06
STz,0.00,0.00,0.00,1,0,-,C++,27,0,0,0,0,0,0,0,0,7808,2216,0.00
zmax,0.00,0.04,0.00,10,0,-,java,46,0,0,0,0,1,3,64,0,-,21476,0.04
kriii,0.01,0.54,0.04,2,0,-,C++,22,0,0,0,0,0,0,137144,0,7744,2356,0.50
ddirenzo,0.00,0.00,0.00,3,0,-,C++,25,0,0,0,0,0,0,0,0,15312,2616,0.00
alan790712,0.00,0.00,0.00,5,0,-,C,31,0,0,0,0,0,0,0,0,7504,2368,0.00
Elias,0.00,0.08,0.00,4,0,-,java,30,0,0,0,0,0,1,72,0,-,29524,0.07
moskvanaft,0.00,0.00,0.00,6,0,-,C++,42,0,0,0,0,0,0,0,0,12952,2512,0.00
jesusdt,0.00,0.04,0.00,2,0,-,java,5,0,1,0,0,1,24,64,0,-,21604,0.03
SmileyFace,0.00,0.00,0.00,2,0,-,C++,47,0,0,0,0,0,0,0,0,11048,2608,0.00
Wain,-,-,-,17,-,-,C++,43,-,1,-,-,-1,20,-,-,-,-,-
Ghilai,0.00,0.00,0.00,5,0,2.7,Python,30,0,0,0,0,2,0,0,0,-,6136,0.00
Kaizero,0.00,0.00,0.00,0,0,-,C++,20,0,0,0,0,0,0,0,0,7752,2136,0.00
lovely00,0.00,0.00,0.00,10,0,2.7,Python,20,0,0,0,0,0,1,0,0,-,6440,0.00
astrofrog,-,-,-,13,-,2.7,Python,29,-,0,-,-,1,18,-,-,-,-,-
bbhands,0.00,0.03,0.00,5,0,2.7,Python,24,0,0,0,0,0,2,0,0,-,6384,0.02
alcinos,0.00,0.00,0.00,6,0,-,C++,49,0,0,0,0,0,2,0,0,15592,2648,0.00
peterderivaz,0.00,0.00,0.00,1,0,2.7,Python,6,0,0,0,0,0,0,0,0,-,6568,0.00
ysbae,0.00,0.00,0.00,3,0,-,C++,19,0,0,0,0,0,0,0,0,7648,2316,0.00
Burunduk1,0.00,0.00,0.00,2,0,-,C++,18,0,0,0,0,0,0,0,0,7608,2436,0.00
davidlee1999,-,-,-,0,-,-,C++,45,-,4,-,-,-1,4,-,-,-,-,-
miguelmaurizio,0.00,0.04,0.00,22,0,-,java,99,0,0,0,0,1,1,64,0,-,21536,0.04
mliz,0.00,0.02,0.00,4,0,2.7,Python,26,0,0,0,0,0,0,8,0,-,6380,0.02
dvolgyes,0.00,0.00,0.00,3,0,3.5,Python,22,0,0,0,0,2,1,0,0,-,7212,0.00
Patrickdev,0.00,-,-,22,-,-,C#,110,-,1,-,-,-1,0,-,-,-,-,-
Allanur,0.00,0.00,0.00,11,0,-,C++,24,0,0,0,0,0,0,0,0,9496,2204,0.00
AmrMahmoud,0.00,0.00,0.00,4,0,-,C++,58,0,0,0,0,0,1,0,0,11432,2536,0.00
tanphatls987,0.00,0.00,0.00,5,0,-,C++,43,0,0,0,0,0,2,0,0,12000,2476,0.00
spnautilus,0.00,0.00,0.00,2,0,-,C++,41,0,0,0,0,0,2,0,0,12056,2596,0.00
Bnick,0.00,0.00,0.00,7,0,-,C++,97,0,0,0,0,0,8,0,0,10640,2624,0.00
Adensur,-,-,-,6,-,2.7,Python,36,-,0,-,-,1,1,-,-,-,-,-
RogerW,0.00,0.00,0.00,3,0,2.7,Python,12,0,0,0,0,0,0,0,0,-,6348,0.00
Schneck,0.00,0.09,0.00,5,0,-,java,31,0,0,0,0,0,0,64,0,-,25676,0.08
happyCoder,0.00,0.00,0.00,3,0,-,C++,43,0,0,0,0,0,0,0,0,30720,2332,0.00
IlyaKheifets,0.00,0.00,0.00,3,0,-,C++,34,0,0,0,0,0,0,0,0,11536,2396,0.00
Strandtasche,0.00,0.00,0.00,6,0,2.7,Python,19,0,0,0,0,0,6,0,0,-,6396,0.00
RogerB,0.00,0.04,0.00,2,0,-,java,16,0,0,0,0,1,0,64,0,-,21344,0.04
Anthrax,0.00,0.00,0.00,5,0,-,C,26,0,0,0,0,0,2,0,0,7360,2280,0.00
tkzc,0.00,0.00,0.00,6,0,3.5,Python,30,0,0,0,0,2,0,0,0,-,7168,0.00
GoldenMan,0.00,0.00,0.00,1,0,2.7,Python,15,0,0,0,0,0,0,0,0,-,6352,0.00
avg79,0.00,0.00,0.00,5,0,-,C++,47,0,1,0,0,127,0,0,0,-,1376,0.00
myselfrishabh,0.00,0.00,0.00,2,0,2.7,Python,15,0,0,0,0,0,0,8,0,-,6388,0.00
Nasa,0.00,0.00,0.00,1,0,-,C++,13,0,0,0,0,0,0,0,0,10024,2588,0.00
squark,0.00,0.00,0.00,2,0,-,C++,44,0,0,0,0,0,1,0,0,8352,2700,0.00
macieck9,0.00,0.00,0.00,5,0,-,C++,22,0,0,0,0,0,0,0,0,10592,2636,0.00
shashank21j,0.00,0.00,0.00,0,0,-,C++,19,0,0,0,0,0,0,0,0,11848,2576,0.00
ruclion,0.00,0.00,0.00,5,0,-,C++,35,0,0,0,0,0,0,944,0,8968,2668,0.00
PluVian,0.00,0.00,0.00,13,0,3.5,Python,33,0,1,0,0,2,0,0,0,-,7284,0.00
Mamedov,0.00,0.00,0.00,3,0,-,C++,42,0,0,0,0,0,0,0,0,13192,2612,0.00
Dankaati,0.00,0.00,0.00,4,0,-,C++,25,0,0,0,0,0,0,0,0,11776,2472,0.00
trold,0.00,0.04,0.00,5,0,-,java,40,0,0,0,0,1,0,64,0,-,21312,0.04
SouthRa,0.00,0.00,0.00,3,0,-,C++,22,0,0,0,0,0,0,0,0,7816,2112,0.00
goulagman,-,-,-,10,-,2.7,Python,23,-,0,-,-,1,5,-,-,-,-,-
TrumenGG,0.00,0.00,0.00,9,0,-,C++,72,0,0,0,0,0,2,0,0,11072,2468,0.00
Squarefk,0.00,0.00,0.00,2,0,-,C++,29,0,0,0,0,0,0,0,0,9456,2316,0.00
Elarnon,0.00,0.00,0.00,2,0,-,C++,20,0,0,0,0,0,0,0,0,7536,2368,0.00
lingchunkai,0.00,0.00,0.00,0,0,2.7,Python,10,0,0,0,0,0,0,0,0,-,6440,0.00
mimo31,0.00,-,-,5,-,-,C#,105,-,1,-,-,-1,0,-,-,-,-,-
lmz,0.00,0.03,0.00,4,0,2.7,Python,23,0,0,0,0,0,0,0,0,-,6664,0.03
noamher,0.00,0.00,0.00,6,0,2.7,Python,22,0,0,0,0,1,0,0,0,-,6356,0.00
Gullesnuffs,0.00,0.00,0.00,5,0,-,C++,33,0,0,0,0,0,0,0,0,10808,2608,0.00
yurp,-,-,-,27,-,-,C++,88,-,1,-,-,-1,0,-,-,-,-,-
victoreis,0.00,0.00,0.00,2,0,-,C++,17,0,0,0,0,0,0,0,0,11872,2460,0.00
inomasa,0.00,-,-,5,-,-,C#,39,-,1,-,-,-1,0,-,-,-,-,-
togatoga,0.00,0.00,0.00,6,0,-,C++,73,0,0,0,0,0,0,0,0,10520,2640,0.00
frogineer,0.00,0.00,0.00,2,0,-,C++,44,0,0,0,0,0,1,0,0,14600,2616,0.00
pflueger,0.00,0.00,0.00,11,0,-,C++,79,0,0,0,0,0,19,0,0,17064,2732,0.00
vasalf,0.00,0.00,0.00,3,0,3.5,Python,13,0,0,0,0,2,1,0,0,-,7180,0.00
k1nval,0.00,0.00,0.00,17,0,-,C++,88,0,0,0,0,134,2,0,0,15152,2748,0.00
alex700,0.00,0.04,0.00,11,0,-,java,67,0,1,0,0,1,0,64,0,-,21636,0.04
Triply,0.00,0.00,0.00,6,0,2.7,Python,13,0,0,0,0,0,0,8,0,-,6628,0.00
yubowenok,0.00,0.00,0.00,6,0,-,C++,40,0,1,0,0,127,0,0,0,-,1384,0.00
wooshmi,0.00,0.00,0.00,5,0,-,C++,27,0,0,0,0,0,0,0,0,12144,2336,0.00
yesnot,0.00,0.00,0.00,10,0,-,C++,102,0,0,0,0,0,5,0,0,22192,2596,0.00
conormuldoon,0.00,0.04,0.01,19,0,-,java,92,0,0,0,0,1,0,64,0,-,21464,0.02
yum,0.00,0.00,0.00,2,0,-,C++,22,0,0,0,0,0,0,0,0,11496,2636,0.00
ChienYu,0.00,0.00,0.00,2,0,2.7,Python,14,0,0,0,0,0,0,0,0,-,6264,0.00
robbertvs,0.01,0.04,0.00,4,0,-,java,28,0,0,0,0,1,0,64,0,-,21396,0.03
square7,0.00,0.00,0.00,1,0,3.5,Python,20,0,0,0,0,2,0,0,0,-,7220,0.00
ebd,0.00,0.00,0.00,3,0,-,C++,20,0,0,0,0,0,0,0,0,10840,2496,0.00
eddy1021,0.00,0.04,0.00,1,0,-,C++,120,0,0,0,0,0,3,0,0,12288,3512,0.04
MaksK,0.00,0.00,0.00,1,0,3.5,Python,14,0,0,0,0,2,0,0,0,-,7204,0.00
linside,-,-,-,0,-,-,C++,60,-,1,-,-,-1,0,-,-,-,-,-
kgwmath,0.00,0.00,0.00,3,0,-,C++,32,0,0,0,0,0,0,0,0,8056,2168,0.00
lezebulon,0.00,0.00,0.00,11,0,3.5,Python,14,0,0,0,0,2,1,0,0,-,7264,0.00
johnathan79717,0.00,0.00,0.00,3,0,3.5,Python,15,0,0,0,0,2,0,0,0,-,7208,0.00
Yao,0.00,0.00,0.00,2,0,-,C,12,0,0,0,0,0,0,0,0,7280,2340,0.00
Yak,-,-,-,16,-,-,C++,61,-,1,-,-,-1,3,-,-,-,-,-
PURDUEBOILER,0.00,0.00,0.00,2,0,-,C++,24,0,0,0,0,0,0,0,0,7256,2368,0.00
DerrickT,0.00,0.04,0.00,10,0,-,java,48,0,0,0,0,1,0,64,0,-,21508,0.04
olalia,0.00,0.00,0.00,10,0,-,C++,16,0,0,0,0,0,0,0,0,10608,2592,0.00
erichoco,0.00,0.01,0.00,25,0,2.7,Python,89,0,0,0,0,0,31,0,0,-,8744,0.00
bmerry,0.00,0.00,0.00,2,0,-,C++,25,0,0,0,0,0,0,0,0,14096,2568,0.00
jinhwanlazy,0.00,0.00,0.00,0,0,3.5,Python,5,0,0,0,0,2,0,0,0,-,7204,0.00
lastonephy,0.00,-,-,2,-,-,C++,57,-,0,-,-,-15,0,-,-,8680,-,-
ncfxy,0.00,0.08,0.00,6,0,-,java,43,0,0,0,0,0,21,72,0,-,29512,0.07
zmajdy,0.00,0.00,0.00,11,0,-,C++,43,0,0,0,0,0,0,0,0,12864,2644,0.00
Vicsyl,-,-,-,19,-,-,java,48,-,1,-,-,-1,0,-,-,-,-,-
shenjiaqi,-,-,-,2,-,-,C++,43,-,1,-,-,-1,0,-,-,-,-,-
faiface,0.00,0.00,0.00,8,0,-,C++,30,0,0,0,0,0,0,0,0,12096,2476,0.00
thav,0.00,0.00,0.00,1,0,-,C++,25,0,0,0,0,0,0,0,0,10688,2492,0.00
abhishek1408,-,-,-,8,-,-,C++,60,-,4,-,-,-1,4,-,-,-,-,-
YDesai,0.00,0.00,0.00,31,0,-,C++,57,0,0,0,0,0,3,0,0,14408,2492,0.00
archit09jain,0.00,0.00,0.00,12,0,-,C++,41,0,0,0,0,134,0,0,0,12824,2684,0.00
darnley,-,-,-,6,-,-,java,67,-,1,-,-,-1,10,-,-,-,-,-
Kompu,0.00,0.00,0.00,6,0,-,C++,34,0,0,0,0,0,0,0,0,18128,2484,0.00
KenjiH,0.00,0.00,0.00,8,0,-,C++,70,0,0,0,0,0,0,0,0,16680,2536,0.00
Tunabrain,0.00,0.00,0.00,1,0,-,C++,21,0,0,0,0,0,0,0,0,9968,2372,0.00
jsphkn,0.00,0.00,0.00,4,0,2.7,Python,21,0,0,0,0,0,0,8,0,-,6300,0.00
samurdhilbk,0.00,0.01,0.00,10,0,-,C++,60,0,0,0,0,0,0,0,0,43280,3584,0.01
gvissers,0.00,0.00,0.00,3,0,3.5,Python,23,0,0,0,0,2,6,0,0,-,7228,0.00
gustasthegreat,0.00,0.00,0.00,1,0,3.5,Python,8,0,0,0,0,2,1,0,0,-,7204,0.00
Samjay,0.00,0.04,0.00,22,0,-,java,150,0,0,0,0,1,0,64,0,-,21500,0.04
kyuridenamida,-,-,-,10,-,-,C++,86,-,1,-,-,-1,8,-,-,-,-,-
dazedviper,0.00,0.00,0.00,8,0,-,C++,66,0,0,0,0,0,4,0,0,10576,2476,0.00
MauroHorie,0.01,0.04,0.00,6,0,-,java,42,0,0,0,0,0,0,64,0,-,21840,0.04
HaifengJin,0.00,0.00,0.00,3,0,-,C++,25,0,0,0,0,0,0,0,0,8616,2432,0.00
qwertier,0.00,0.00,0.00,3,0,-,C++,40,0,0,0,0,0,0,0,0,7600,2280,0.00
NAFIS,0.00,0.00,0.00,9,0,-,C++,71,0,0,0,0,134,1,0,0,23376,2552,0.00
dnkywin,0.00,0.00,0.00,11,0,-,C++,72,0,0,0,0,0,6,0,0,15040,2648,0.00
Theogry,0.00,0.00,0.00,3,0,-,C++,41,0,0,0,0,0,0,0,0,11536,2700,0.00
SealedOrpheus,0.00,0.04,0.00,3,0,-,java,55,0,0,0,0,0,0,64,0,-,21412,0.04
stolis,0.00,0.04,0.00,6,0,-,java,24,0,0,0,0,1,0,64,0,-,21276,0.03
MarekSt,0.00,0.07,0.00,8,0,-,java,52,0,0,0,0,0,3,64,0,-,24600,0.07
madokamylove,0.00,0.00,0.00,2,0,-,C++,21,0,0,0,0,0,0,0,0,11008,2516,0.00
SashaMN,0.00,0.00,0.00,4,0,-,C++,25,0,0,0,0,0,1,0,0,12544,2644,0.00
Nicolas16,0.00,0.00,0.00,10,0,-,C++,32,0,0,0,0,0,0,0,0,10464,2760,0.00
Novemura,0.00,0.00,0.00,2,0,2.7,Python,27,0,0,0,0,0,1,0,0,-,6432,0.00
MikeyG,0.00,0.00,0.00,6,0,2.7,Python,23,0,0,0,0,2,0,0,0,-,6148,0.00
BennyCarina,0.00,0.00,0.00,6,0,-,C++,49,0,0,0,0,0,1,0,0,22536,2624,0.00
minh141198,0.00,0.00,0.00,3,0,-,C++,36,0,0,0,0,0,1,0,0,10304,2628,0.00
ttauruss,0.00,0.00,0.00,9,0,-,C++,58,0,0,0,0,0,0,0,0,23872,2632,0.00
Murphy,0.00,0.00,0.00,2,0,-,C++,36,0,0,0,0,0,0,0,0,11048,2632,0.00
GYH,0.00,0.00,0.00,2,0,-,C++,24,0,0,0,0,0,1,0,0,10008,2640,0.00
akovski,0.00,0.00,0.00,4,0,-,C++,63,0,0,0,0,0,2,0,0,11536,2484,0.00
rajats123,0.00,0.00,0.00,0,0,-,C++,44,0,0,0,0,0,0,0,0,11200,2472,0.00
fcjy,0.00,0.00,0.00,9,0,-,C++,34,0,0,0,0,0,0,0,0,8672,2628,0.00
serialk,0.00,0.00,0.00,3,0,3.5,Python,14,0,0,0,0,2,1,0,0,-,7220,0.00
anttil,0.00,0.00,0.00,4,0,-,C++,18,0,0,0,0,0,0,0,0,10344,2620,0.00
doldom,0.00,-,-,1,-,-,C++,19,-,0,-,-,-15,0,-,-,7712,-,-
wingemerald,0.00,0.00,0.00,2,0,-,C++,20,0,0,0,0,0,0,0,0,9608,2700,0.00
Mehwar,0.00,0.02,0.00,4,0,2.7,Python,21,0,0,0,0,0,1,0,0,-,6288,0.02
Grevozin,0.00,0.00,0.00,7,0,2.7,Python,30,0,0,0,0,0,0,8,0,-,6608,0.00
myutman,0.00,0.00,0.00,2,0,-,C++,17,0,0,0,0,0,0,0,0,11648,2512,0.00
Toeler,0.00,0.04,0.00,2,0,-,C#,0,0,0,0,0,0,16,8,0,-,22080,0.04
cih187,0.00,0.00,0.00,1,0,2.7,Python,21,0,0,0,0,0,2,0,0,-,6424,0.00
Backspe,0.00,0.00,0.00,3,0,-,C,20,0,0,0,0,0,0,0,0,7392,2256,0.00
brnn,0.00,0.00,0.00,5,0,-,C++,24,0,0,0,0,0,0,0,0,10728,2620,0.00
Yuxiang,0.00,0.01,0.00,10,0,2.7,Python,24,0,0,0,0,0,1,0,0,-,6496,0.01
Zacru0,0.00,0.00,0.00,1,0,2.7,Python,20,0,0,0,0,0,0,8,0,-,6272,0.00
mgch,0.00,0.00,0.00,4,0,-,C++,44,0,1,0,0,127,0,0,0,-,1416,0.00
Zwergesel,0.00,0.00,0.00,7,0,-,C++,44,0,0,0,0,0,0,0,0,10776,2516,0.00
geniusjazz,0.00,0.00,0.00,3,0,-,C++,42,0,0,0,0,0,0,0,0,11752,2484,0.00
cutrain,0.00,0.00,0.00,3,0,-,C++,42,0,0,0,0,0,2,0,0,7816,2272,0.00
MsrButterfly,-,-,-,2,-,-,C++,34,-,1,-,-,-1,0,-,-,-,-,-
abhisheksaini,0.00,0.00,0.00,9,0,-,C++,67,0,0,0,0,0,24,0,0,11712,2628,0.00
chnlich,0.00,0.00,0.00,5,0,-,C++,20,0,0,0,0,0,0,0,0,9832,2496,0.00
Moriz,0.01,0.07,0.00,2,0,-,java,23,0,0,0,0,0,0,64,0,-,24432,0.06
kostyaby,0.00,0.00,0.00,12,0,-,C++,32,0,0,0,0,0,0,0,0,13064,2460,0.00
bgdr,0.00,0.00,0.00,5,0,-,C++,30,0,0,0,0,0,9,0,0,11704,2624,0.00
LayCurse,0.00,0.00,0.00,11,0,-,C++,48,0,0,0,0,0,1,0,0,11808,2752,0.00
wcwswswws,0.00,0.00,0.00,1,0,-,C++,21,0,0,0,0,0,0,0,0,8072,2208,0.00
Speckdonis,0.00,0.01,0.00,15,0,-,C#,51,0,0,0,0,0,0,8,0,-,14856,0.01
AlexVistyazh,0.00,0.00,0.00,6,0,-,C++,25,0,0,0,0,0,0,0,0,24040,2624,0.00
AJ721,0.00,0.00,0.00,2,0,2.7,Python,19,0,0,0,0,2,0,0,0,-,6060,0.00
HenrikRueping,0.00,0.00,0.00,1,0,2.7,Python,13,0,0,0,0,0,0,8,0,-,6316,0.00
ynasu,0.00,0.00,0.00,6,0,-,C++,21,0,0,0,0,0,0,0,0,11056,2596,0.00
fengsuiyan,0.00,0.00,0.00,4,0,-,C++,23,0,0,0,0,0,0,0,0,9608,2608,0.00
pintoo560,0.00,0.00,0.00,0,0,2.7,Python,25,0,0,0,0,0,1,8,0,-,6324,0.00
upgrade,0.00,0.04,0.00,3,0,-,java,34,0,0,0,0,1,0,64,0,-,21432,0.04
mastan,-,-,-,4,-,-,C++,36,-,4,-,-,-1,0,-,-,-,-,-
darry140,0.00,0.00,0.00,38,0,-,C++,81,0,0,0,0,0,8,0,0,22472,2528,0.00
jbryan,0.00,0.00,0.00,12,0,2.7,Python,27,0,0,0,0,2,1,0,0,-,6164,0.00
mateusz95,0.00,0.00,0.00,5,0,-,C++,23,0,0,0,0,0,0,0,0,10880,2744,0.00
yao11617,0.00,0.00,0.00,1,0,-,C++,35,0,0,0,0,0,0,0,0,7560,2412,0.00
tpablo,0.00,0.00,0.00,22,0,3.5,Python,101,0,1,0,0,2,2,0,0,-,7228,0.00
penguin2,0.00,0.00,0.00,4,0,-,C++,55,0,1,0,0,127,0,0,0,-,1340,0.00
thundercracker,0.00,0.00,0.00,32,0,-,C++,99,0,0,0,0,0,0,0,0,13992,2500,0.00
Narua,0.00,0.00,0.00,22,0,-,C,53,0,0,0,0,255,4,0,0,9504,1944,0.00
niconiconi,0.00,0.04,0.00,2,0,-,java,41,0,0,0,0,1,3,64,0,-,21352,0.04
wx2486,0.00,0.00,0.00,6,0,-,C++,17,0,0,0,0,0,0,0,0,10624,2580,0.00
sandeva,0.00,0.00,0.00,3,0,2.7,Python,8,0,0,0,0,0,0,0,0,-,6632,0.00
JackWindows,0.00,0.00,0.00,5,0,2.7,Python,31,0,0,0,0,0,1,0,0,-,6428,0.00
bquark,0.00,0.00,0.00,3,0,2.7,Python,16,0,0,0,0,2,0,0,0,-,6108,0.00
SuperBidi,0.01,0.04,0.00,58,0,-,java,310,0,0,0,0,0,8,64,0,-,21788,0.04
varkor,0.00,0.01,0.00,4,0,2.7,Python,28,0,0,0,0,0,0,8,0,-,6504,0.01
lichenkoh,0.00,0.00,0.00,0,0,-,C++,45,0,0,0,0,0,0,0,0,12416,2524,0.00
PalmPTSJ,0.00,0.00,0.00,1,0,3.5,Python,14,0,0,0,0,2,2,0,0,-,7224,0.00
Na2a,0.00,0.00,0.00,13,0,-,C++,63,0,0,0,0,0,3,0,0,12544,2736,0.00
zarhane,0.00,0.04,0.00,11,0,-,java,32,0,1,0,0,1,6,64,0,-,21696,0.03
imgauravdewan,0.00,0.00,0.00,4,0,-,C++,45,0,0,0,0,0,0,0,0,12328,2752,0.00
dmitryme,0.00,0.00,0.00,6,0,2.7,Python,14,0,0,0,0,0,1,0,0,-,6356,0.00
namonakiacc,0.00,0.00,0.00,2,0,-,C++,97,0,0,0,0,0,0,0,0,8392,2716,0.00
nike0good,-,-,-,2,-,-,C++,53,-,0,-,-,-15,0,-,-,12752,-,-
Felix,0.00,0.00,0.00,3,0,-,C++,23,0,0,0,0,0,0,0,0,10936,2488,0.00
ondivate,0.02,0.08,0.00,2,0,-,java,17,0,0,0,0,0,1,64,0,-,24584,0.07
pablobce,0.00,0.00,0.00,6,0,-,C++,42,0,0,0,0,0,0,0,0,10728,2448,0.00
microtony,0.00,0.00,0.00,1,0,-,C++,31,0,0,0,0,0,0,0,0,10048,2748,0.00
Silveew,0.00,0.01,0.00,14,0,2.7,Python,41,0,0,0,0,0,0,0,0,-,8684,0.01
RiHL,0.00,0.00,0.00,6,0,-,C,31,0,0,0,0,0,0,0,0,7784,2356,0.00
Doju,0.00,0.00,0.00,5,0,-,C++,17,0,0,0,0,0,0,0,0,7312,2260,0.00
whoami,0.00,0.00,0.00,1,0,-,C++,52,0,0,0,0,0,0,0,0,8120,2216,0.00
userresu,0.00,0.00,0.00,1,0,-,C++,17,0,0,0,0,0,0,0,0,7456,2332,0.00
Yaksha,0.00,0.00,0.00,7,0,2.7,Python,15,0,0,0,0,2,0,0,0,-,6148,0.00
f1u77y,0.00,0.00,0.00,4,0,3.5,Python,17,0,0,0,0,2,1,0,0,-,7212,0.00
TurboDymoNerd,-,-,-,6,-,-,C#,38,-,1,-,-,-1,0,-,-,-,-,-
00dnvtmf,0.00,0.00,0.00,0,0,-,C++,36,0,0,0,0,0,1,0,0,9728,2700,0.00
Billy13,0.00,0.16,0.00,0,0,2.7,Python,41,0,0,0,0,0,0,8,0,-,6328,0.16
ThiagoRRamos,0.00,0.00,0.00,2,0,2.7,Python,14,0,0,0,0,0,0,0,0,-,6472,0.00
Danielpp,0.00,0.00,0.00,2,0,-,C++,17,0,0,0,0,0,0,0,0,11984,2596,0.00
Landertxu,0.00,0.00,0.00,5,0,-,C++,19,0,0,0,0,0,0,0,0,10832,2624,0.00
kmod,0.00,0.00,0.00,4,0,2.7,Python,17,0,0,0,0,0,0,0,0,-,6516,0.00
logan12358,0.00,0.00,0.00,2,0,-,C++,14,0,0,0,0,0,0,0,0,7272,2316,0.00
echesakov,0.00,0.00,0.00,8,0,-,C++,32,0,0,0,0,0,0,0,0,10776,2480,0.00
tphow,0.00,0.00,0.00,2,0,-,C++,30,0,0,0,0,0,0,0,0,10992,2460,0.00
rlara,0.00,0.00,0.00,3,0,-,C++,31,0,0,0,0,0,0,0,0,11024,2552,0.00
tatuyan,0.00,0.00,0.00,6,0,-,C,28,0,0,0,0,0,0,0,0,7624,2436,0.00
superfish,0.00,0.00,0.00,3,0,-,C++,44,0,0,0,0,0,2,0,0,10672,2608,0.00
alexeykuzmin0,-,-,-,7,-,-,C++,87,-,1,-,-,-1,0,-,-,-,-,-
shubham1694,0.00,0.00,0.00,8,0,-,C++,50,0,0,0,0,0,2,0,0,11016,2600,0.00
Bartekb,0.00,0.01,0.00,13,0,-,C#,69,0,0,0,0,0,0,0,0,-,15820,0.01
zAlbee,0.00,0.06,0.00,6,0,-,java,46,0,0,0,0,0,4,64,0,-,22640,0.04
csegura,0.00,0.00,0.00,1,0,-,C++,34,0,0,0,0,0,0,0,0,10816,2596,0.00
pinpin,0.00,0.00,0.00,3,0,-,C++,25,0,0,0,0,0,1,0,0,10640,2500,0.00
Lunaro,0.00,0.00,0.00,6,0,-,C++,35,0,0,0,0,0,0,0,0,11632,2460,0.00
ChouUn,-,-,-,6,-,-,C++,28,-,1,-,-,-1,10,-,-,-,-,-
liymouse,0.00,0.09,0.08,3,0,-,C++,48,0,0,0,0,0,0,0,0,9048,2564,0.00
mkoijn,0.00,0.00,0.00,9,0,-,C++,81,0,0,0,0,0,0,0,0,13088,2468,0.00
chamathK,0.00,0.05,0.00,23,0,-,java,127,0,0,0,0,0,10,72,0,-,22680,0.05
ooyyloo,0.00,0.00,0.00,3,0,-,C++,29,0,0,0,0,0,3,0,0,10800,2588,0.00
purpleslz,0.03,0.42,0.02,11,0,-,C++,48,0,0,0,0,0,0,137160,0,9984,2616,0.40
newtonis,0.00,0.00,0.00,8,0,-,C++,42,0,0,0,0,0,2,0,0,11976,2476,0.00
MReni,0.00,-,-,21,-,2.7,Python,61,-,0,-,-,-15,62,-,-,-,-,-
bamilan,0.00,0.00,0.00,14,0,-,C++,30,0,0,0,0,0,3,0,0,10632,2468,0.00
lshmouse,0.00,0.00,0.00,1,0,-,C++,22,0,0,0,0,0,0,0,0,7432,2356,0.00
jdoerrie,0.00,0.00,0.00,16,0,-,C++,152,0,0,0,0,0,11,0,0,15008,2488,0.00
cherrypi42,0.00,0.04,0.00,6,0,2.7,Python,25,0,0,0,0,0,1,8,0,-,6544,0.04
qiaoz,0.00,0.10,0.00,4,0,-,java,42,0,0,0,0,0,0,64,0,-,26868,0.09
palys,0.00,0.04,0.00,25,0,-,java,92,0,0,0,0,1,0,64,0,-,21356,0.03
RakeshPant,0.00,0.00,0.00,9,0,3.5,Python,36,0,1,0,0,2,2,0,0,-,7224,0.00
abhilekh041992,0.00,0.00,0.00,31,0,-,C++,55,0,0,0,0,0,0,0,0,8680,2748,0.00
SuprDewd,0.00,0.00,0.00,2,0,-,C++,23,0,0,0,0,0,0,0,0,12136,2628,0.00
gugugu,0.00,0.00,0.00,14,0,3.5,Python,36,0,1,0,0,2,4,0,0,-,7180,0.00
takotakot,0.00,0.00,0.00,11,0,-,C++,40,0,0,0,0,0,31,0,0,12272,2480,0.00
bigOnion,-,-,-,41,-,2.7,Python,152,-,0,-,-,1,31,-,-,-,-,-
rkleberhoff,0.00,0.04,0.00,11,0,-,java,41,0,0,0,0,1,5,64,0,-,21876,0.04
pahan,0.00,0.00,0.00,3,0,-,C++,37,0,0,0,0,0,0,0,0,10488,2756,0.00
Thundzz,0.00,0.02,0.00,9,0,2.7,Python,32,0,0,0,0,0,0,0,0,-,6620,0.02
rchardx,0.00,0.00,0.00,1,0,-,C++,25,0,0,0,0,0,0,0,0,10280,2720,0.00
antonpp,0.00,0.00,0.00,5,0,-,C++,71,0,0,0,0,134,0,0,0,27776,2528,0.00
Quigi,0.00,0.00,0.00,4,0,-,C++,27,0,0,0,0,0,3,0,0,10768,2460,0.00
Haffi,0.00,0.00,0.00,4,0,2.7,Python,18,0,0,0,0,0,0,0,0,-,6380,0.00
VladGavrila,0.00,0.00,0.00,7,0,-,C++,28,0,0,0,0,0,0,0,0,10296,2500,0.00
dkirienko,0.00,0.00,0.00,2,0,3.5,Python,9,0,1,0,0,2,0,0,0,-,7224,0.00
SalmonFish,0.00,0.00,0.00,2,0,-,C++,44,0,0,0,0,0,0,0,0,7544,2252,0.00
