user_id,avg_memory,wall_clock,system_time,blanks,avg_RAM,language,cloc,nbr_file_in,compiled,swap_main_memory,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compiler_version,compile_error_msg,run_error_msg,max_RAM,user_time
remilia,0,0.08,0.00,5,0,C++,48,0,0,0,0,0,0,0,7920,-,-,-,2272,0.04
reus,0,0.00,0.00,12,0,C++,116,0,0,0,134,3,0,0,12000,-,-,underflow error reading the file,2568,0.00
reyk,0,0.08,0.00,1,0,C++,30,0,0,0,0,0,0,0,19544,-,-,-,2384,0.04
rgrig,0,0.16,0.00,2,0,C++,44,0,0,0,0,0,0,0,33344,-,-,-,2396,0.08
rguiu,0,0.05,0.00,27,0,Java,111,0,0,0,1,6,72,0,3853,-,-,java.nio.file.NoSuchFileException:,24040,0.04
rho,0,0.41,0.02,17,0,Java,87,0,0,0,0,6,72,0,1968,-,-,-,62692,0.46
rhs0266,0,0.00,0.00,1,0,C++,78,0,1,0,127,2,0,0,-,-,Unknown error,Command not found,1368,0.00
rishig,0,0.43,0.00,3,0,Python,33,0,0,0,0,3,0,0,1763,2.7,-,-,6716,0.43
riskingh,0,0.00,0.00,9,0,C++,79,0,0,0,0,1,0,0,37720,-,-,-,2668,0.00
rmcnamara,0,0.47,0.02,4,0,Java,77,0,0,0,0,0,80,0,1948,-,-,-,63820,0.54
robben,-,-,-,8,-,C++,78,-,0,-,-15,0,-,-,24792,-,-,Timeout,-,-
rockstartiwari,0,0.00,0.00,0,0,C++,67,0,0,0,0,5,936,0,9368,-,-,-,2252,0.00
rockwyc992,0,0.14,0.00,11,0,C++,88,0,0,0,0,1,0,0,9368,-,-,-,2264,0.07
rom,0,0.17,0.00,12,0,C++,56,0,0,0,0,0,0,0,10016,-,-,-,2468,0.08
romanandreev,-,-,-,6,-,C++,74,-,0,-,134,0,-,-,11280,-,-,Assertion failed,-,-
romd,0,1.50,0.00,10,0,Python,47,0,0,0,0,0,8,0,2396,2.7,-,-,7104,1.50
rompel,0,0.22,0.01,11,0,Python,32,8,0,0,0,1,0,0,2567,2.7,-,-,8580,0.20
ronalchn,0,0.12,0.00,11,0,C++,44,0,0,0,0,4,0,0,21272,-,-,-,2572,0.06
ronnodas,0,0.73,0.00,2,0,Python,30,0,0,0,0,1,0,0,-,3.5,-,-,7752,0.72
rossSJTU,-,-,-,0,-,C++,57,-,0,-,-15,2,-,-,7848,-,-,Timeout,-,-
rposeirupobwji,0,0.17,0.00,17,0,C++,86,0,0,0,0,0,0,0,16088,-,-,-,2580,0.08
rrpaim,0,0.20,0.00,9,0,C++,74,0,0,0,0,2,0,0,10272,-,-,-,2568,0.09
rsalesc,0,0.06,0.00,16,0,C++,88,0,0,0,0,8,0,0,11168,-,-,-,2652,0.03
ruclion,0,1.72,0.08,4,0,C++,89,0,0,0,0,0,350240,0,9944,-,-,-,2580,1.26
rversteegen,0,0.92,0.06,15,0,Python,37,8,0,0,0,12,0,0,2404,2.7,-,-,19528,0.83
ryanaaa,-,-,-,6,-,C++,55,-,1,-,-1,8,-,-,-,-,redeclared,-,-,-
rye,0,0.04,0.00,10,0,Java,76,0,0,0,1,0,72,0,2497,-,-,java.lang.ArrayIndexOutOfBoundsException:,23508,0.03
rzheng,0,0.42,0.02,6,0,Java,71,0,0,0,0,0,72,0,2127,-,-,-,62320,0.48
sadhwaniyash6,0,0.12,0.00,17,0,C++,81,0,0,0,0,17,0,0,10464,-,-,-,2580,0.06
safarisoul,0,0.04,0.00,9,0,Java,53,0,0,0,1,0,72,0,1853,-,-,java.io.FileNotFoundException:,23776,0.04
saffah,0,0.09,0.00,15,0,C++,172,0,0,0,0,5,0,0,8184,-,-,-,2252,0.04
sahann,0,0.00,0.00,13,0,C++,73,0,0,0,0,1,0,0,24304,-,-,-,2364,0.00
sahedsohel,0,0.00,0.00,17,0,C++,132,0,0,0,0,14,0,0,11448,-,-,-,2516,0.00
sajninredoc,0,0.11,0.00,11,0,C++,51,0,0,0,0,0,0,0,17504,-,-,-,2372,0.05
sakaark,0,0.19,0.00,5,0,C++,71,0,0,0,0,0,0,0,28400,-,-,-,2496,0.09
samerbekhazi,0,0.00,0.00,11,0,C++,95,0,0,0,0,4,0,0,34696,-,-,-,2368,0.00
sandy656692,0,0.07,0.00,4,0,C++,51,0,0,0,0,0,0,0,8528,-,-,-,2716,0.04
sandyeep,0,0.00,0.00,5,0,C++,61,0,0,0,134,0,0,0,16256,-,-,underflow error reading the file,2560,0.00
sansid,-,-,-,5,-,C++,69,-,0,-,-15,2,-,-,9800,-,-,Timeout,-,-
satashun,0,0.18,0.00,6,0,C++,43,0,0,0,0,9,0,0,37408,-,-,-,2608,0.09
sate,0,0.11,0.00,2,0,C++,42,0,0,0,0,2,0,0,11216,-,-,-,2320,0.05
satos,0,0.21,0.00,21,0,C++,71,0,0,0,0,13,0,0,45352,-,-,-,2420,0.11
sayuan,0,0.44,0.01,6,0,Java,54,0,0,0,0,2,72,0,1636,-,-,-,66924,0.48
sazzad,0,0.00,0.00,14,0,C++,110,0,0,0,136,6,0,0,35224,-,-,Unknown,2360,0.00
scfkcf,-,-,-,3,-,C++,56,-,0,-,-15,2,-,-,21128,-,-,Timeout,-,-
scottwu,0,0.00,0.00,10,0,C++,51,0,0,0,0,0,0,0,10504,-,-,-,2596,0.00
sdq11111,0,0.00,0.00,1,0,C++,53,0,0,0,0,0,0,0,9008,-,-,-,2372,0.00
segtree,0,0.50,0.00,0,0,Python,27,8,0,0,0,0,0,0,801,2.7,-,-,6568,0.50
sementry,0,0.16,0.02,17,0,Java,98,0,0,0,0,3,72,0,1883,-,-,-,36084,0.14
sessoh,0,1.21,0.05,9,0,Java,63,0,0,0,0,3,80,0,2100,-,-,-,157464,1.33
sevenkplus,0,0.09,0.00,8,0,C++,51,0,0,0,0,0,0,0,10888,-,-,-,2524,0.04
sevenzero,-,-,-,11,-,C++,48,-,0,-,-15,1,-,-,9032,-,-,Timeout,-,-
sgm,0,0.13,0.00,5,0,C++,44,0,0,0,0,0,0,0,7896,-,-,-,2368,0.06
shad0wwalker,0,0.00,0.00,3,0,C++,66,0,0,0,0,0,0,0,34784,-,-,-,2636,0.00
shaunren,0,1.33,0.73,3,0,Python,27,0,0,0,0,2,0,0,1485,3.5,-,-,10728,0.56
shaybenmoshe,-,-,-,32,-,C++,110,-,1,-,-1,0,-,-,-,-,Unknown error,-,-,-
shdut,0,0.00,0.00,2,0,C++,74,0,0,0,0,5,0,0,10072,-,-,-,2544,0.00
shifabin,0,0.00,0.00,0,0,C++,68,0,0,0,0,0,0,0,9840,-,-,-,2544,0.00
shimakaze,0,1.53,0.00,16,0,Python,68,0,0,0,0,0,8,0,2385,2.7,-,-,7004,1.52
shimomire,0,0.18,0.00,18,0,C++,123,0,0,0,0,9,0,0,59976,-,-,-,2736,0.09
shindannin,0,0.00,0.00,39,0,C++,140,0,0,0,0,7,0,0,17592,-,-,-,2576,0.00
shravas,0,0.00,0.00,16,0,C,56,0,0,0,139,0,0,0,9416,-,-,Segmentation fault,1424,0.00
shubhamjha3003,0,0.09,0.00,0,0,C++,85,0,0,0,0,0,0,0,8120,-,-,-,2340,0.04
shzhtly,-,-,-,4,-,C++,55,-,0,-,-15,2,-,-,8832,-,-,Timeout,-,-
siawasesun,0,0.00,0.00,16,0,C++,78,0,0,0,0,0,0,0,37144,-,-,-,2556,0.00
sick821028,0,0.08,0.00,5,0,C++,37,0,0,0,0,1,0,0,7624,-,-,-,2276,0.04
sidky,0,0.55,0.00,20,0,C++,70,0,0,0,0,1,0,0,23744,-,-,-,2620,0.37
sigma425,0,0.10,0.00,0,0,C++,41,0,0,0,0,2,0,0,21800,-,-,-,2532,0.05
silsaj,0,0.00,0.00,11,0,C++,82,0,0,0,0,0,0,0,10584,-,-,-,2372,0.00
simolew,0,0.12,0.00,0,0,C++,63,0,0,0,0,3,0,0,42656,-,-,-,2552,0.05
simp1eton,0,0.00,0.00,4,0,C++,36,0,0,0,0,0,0,0,9008,-,-,-,2588,0.00
sky58,0,0.11,0.00,0,0,C++,57,0,0,0,0,1,0,0,21608,-,-,-,2608,0.05
skyxuan,0,0.00,0.00,1,0,C++,42,0,0,0,0,1,0,0,8312,-,-,-,2224,0.00
slert,0,0.00,0.00,6,0,C++,46,0,0,0,0,3,0,0,8872,-,-,-,2544,0.00
slowpoke,0,0.19,0.00,11,0,C++,72,0,0,0,0,0,0,0,45200,-,-,-,2652,0.09
smarterthanu1234,0,0.00,0.00,0,0,C++,88,0,0,0,0,3,0,0,9944,-,-,-,2640,0.00
smellyMonkey,0,7.69,3.32,22,0,C++,82,0,0,0,0,1,137264,0,18144,-,-,-,2496,2.18
smilewsw,0,0.00,0.00,0,0,C++,76,0,0,0,0,3,0,0,9824,-,-,-,2572,0.00
smxrwzdx,0,0.00,0.00,0,0,C++,41,0,0,0,0,0,0,0,8968,-,-,-,2596,0.00
snihalani,0,0.06,0.00,9,0,C++,49,0,0,0,0,1,0,0,10120,-,-,-,2456,0.06
snowbear,0,0.15,0.00,17,0,C++,84,0,0,0,0,2,0,0,21560,-,-,-,2628,0.07
socketnaut,0,0.09,0.00,12,0,C++,40,0,0,0,0,0,0,0,9904,-,-,-,2464,0.04
sohelH,0,0.15,0.00,9,0,C++,67,0,0,0,0,0,0,0,20904,-,-,-,2580,0.07
sokokaleb,0,0.09,0.00,20,0,C++,117,0,0,0,0,2,0,0,11848,-,-,-,2588,0.04
solotzg,0,0.00,0.00,1,0,C++,110,0,0,0,0,1,944,0,10064,-,-,-,2556,0.00
sorrow17,-,-,-,4,-,C++,65,-,1,-,-1,0,-,-,-,-,Unknown error,-,-,-
sourspinach,0,0.00,0.00,8,0,C++,126,0,0,0,0,0,0,0,11272,-,-,-,2440,0.00
souta,-,-,-,2,-,Python,36,-,0,-,1,0,-,-,1268,2.7,-,Unknown,-,-
sp765,0,1.98,0.00,13,0,Python,54,8,0,0,0,7,0,0,1990,2.7,-,-,6740,1.98
spalac24,-,-,-,24,-,Python,59,-,0,-,-15,16,-,-,2609,2.7,-,Timeout,-,-
spencer,0,0.20,0.00,6,0,C++,47,0,0,0,0,0,0,0,20784,-,-,-,2672,0.11
spnautilus,0,0.12,0.00,8,0,C++,52,0,0,0,0,4,0,0,10856,-,-,-,2504,0.06
square7,0,0.11,0.00,4,0,C++,52,0,0,0,0,5,0,0,33240,-,-,-,2516,0.09
srou,-,-,-,8,-,C++,65,-,0,-,-15,0,-,-,21432,-,-,Timeout,-,-
ssfootball04,0,0.22,0.00,18,0,C++,92,0,0,0,0,7,0,0,24816,-,-,-,2724,0.11
ssulbbang,0,0.00,0.00,22,0,C++,80,0,0,0,0,0,0,0,32704,-,-,-,2464,0.00
stan,0,0.11,0.02,20,0,Java,154,0,0,0,0,5,72,0,915,-,-,-,26836,0.09
stareven,0,0.41,0.00,4,0,Python,33,0,0,0,0,1,0,0,1684,3.5,-,-,8108,0.41
starrynte,0,0.32,0.01,6,0,Java,58,0,0,0,0,3,72,0,1699,-,-,-,61748,0.30
startcpp,0,0.00,0.00,26,0,C++,129,0,0,0,0,14,0,0,40256,-,-,-,2636,0.00
stetsyk,-,-,-,1,-,C++,47,-,1,-,-1,2,-,-,-,-,No such file or directory,-,-,-
stevenhao,0,0.22,0.00,3,0,Python,23,8,0,0,0,2,0,0,1469,2.7,-,-,6568,0.21
stolis,0,0.04,0.00,7,0,Java,52,0,0,0,1,0,72,0,1542,-,-,java.io.FileNotFoundException:,24028,0.03
stonebuddha,0,0.15,0.00,4,0,C++,49,0,0,0,0,0,0,0,7848,-,-,-,2420,0.07
stonekyx,0,0.10,0.00,9,0,C++,96,0,0,0,0,0,0,0,29832,-,-,-,2572,0.05
stqn,0,0.11,0.00,9,0,C++,60,0,0,0,0,0,0,0,26224,-,-,-,2520,0.05
stubbscroll,0,0.04,0.00,5,0,C,41,0,0,0,0,1,0,0,7760,-,-,-,1436,0.04
stzgd,0,0.08,0.00,7,0,C++,54,0,0,0,0,0,0,0,9552,-,-,-,2272,0.04
sugim48,0,0.13,0.00,4,0,C++,57,0,0,0,0,1,0,0,23680,-,-,-,2600,0.06
suiyuan2009,0,0.00,0.00,3,0,C++,62,0,0,0,0,1,0,0,8640,-,-,-,2164,0.00
sune2,0,0.13,0.00,2,0,C++,77,0,0,0,0,1,0,0,11024,-,-,-,2700,0.06
superjhemp,0,0.12,0.00,9,0,C++,53,0,0,0,0,0,0,0,10160,-,-,-,2456,0.06
supremeedible,0,0.04,0.00,20,0,C,60,0,0,0,100,3,0,0,7368,-,-,Unknown,1412,0.04
surwdkgo,0,0.09,0.00,0,0,C++,38,0,0,0,0,0,0,0,9272,-,-,-,2320,0.04
suxing11,0,0.00,0.00,14,0,C++,50,0,0,0,0,0,944,0,8448,-,-,-,2252,0.00
svm11,0,0.04,0.00,16,0,Java,149,0,0,0,1,5,72,0,1625,-,-,java.lang.NullPointerException,25368,0.03
sysuhuan,-,-,-,3,-,C++,56,-,0,-,-15,2,-,-,33360,-,-,Timeout,-,-
syuxuan,0,0.03,0.00,0,0,C,49,0,0,0,100,1,0,0,7488,-,-,Unknown,1388,0.02
szMate,0,2.40,0.30,10,0,C#,100,984,0,0,0,18,8,0,4096,-,-,-,29400,2.09
szefany,0,0.09,0.00,5,0,C++,45,0,0,0,0,0,0,0,7720,-,-,-,2348,0.04
szsz,-,-,-,17,-,C++,91,-,1,-,-1,15,-,-,-,-,Unknown error,-,-,-
t3cmax,0,0.00,0.00,20,0,C++,79,0,0,0,0,0,0,0,10328,-,-,-,2480,0.00
t93,0,0.51,0.00,10,0,Python,37,8,0,0,0,1,0,0,2562,2.7,-,-,6516,0.51
tafit3,0,0.30,0.01,14,0,Java,131,0,0,0,0,0,72,0,3620,-,-,-,35276,0.26
tailed,0,0.07,0.00,11,0,C++,46,0,0,0,0,0,0,0,11440,-,-,-,2324,0.05
takio,0,0.16,0.00,4,0,C++,56,0,0,0,0,5,0,0,10064,-,-,-,2588,0.08
takise,-,-,-,4,-,C++,44,-,0,-,-15,0,-,-,11232,-,-,Timeout,-,-
tanakh,0,0.19,0.00,10,0,C++,48,0,0,0,0,2,0,0,18216,-,-,-,2460,0.09
tangyouze,-,-,-,8,-,C++,63,-,0,-,-15,4,-,-,22328,-,-,Timeout,-,-
tanphatls987,0,0.00,0.00,6,0,C++,37,0,0,0,0,2,0,0,11040,-,-,-,2612,0.00
tantian,0,0.08,0.00,3,0,C++,41,0,0,0,0,1,0,0,7776,-,-,-,2268,0.04
tatsy,0,0.00,0.00,19,0,C++,119,0,1,0,127,6,0,0,-,-,Unknown error,Command not found,1372,0.00
tckwok,0,0.08,0.00,5,0,C++,41,0,0,0,0,0,0,0,7944,-,-,-,2332,0.04
tcooke,0,5.31,0.00,43,0,Python,101,0,0,0,0,14,8,0,3027,2.7,-,-,9396,5.30
tehqin,0,1.18,0.00,6,0,Python,25,8,0,0,0,3,0,0,1268,2.7,-,-,6708,1.18
tenderestfawn,0,0.00,0.00,21,0,C++,57,0,0,0,0,1,0,0,11632,-,-,-,2520,0.00
tensteps,0,0.00,0.00,8,0,C++,58,0,0,0,0,1,0,0,10048,-,-,-,2428,0.00
tenzings,0,0.05,0.01,4,0,Java,62,0,0,0,1,0,72,0,2511,-,-,java.lang.NullPointerException,23952,0.04
teoy,0,0.09,0.00,0,0,C++,50,0,0,0,0,0,0,0,8592,-,-,-,2724,0.04
terashi,0,0.12,0.00,3,0,C++,50,0,0,0,0,4,0,0,10328,-,-,-,2456,0.06
terranwy,0,0.08,0.00,8,0,C++,46,0,0,0,0,2,0,0,7944,-,-,-,2420,0.04
tgamerz,-,-,-,13,-,C++,112,-,1,-,-1,12,-,-,-,-,not declared,-,-,-
thecobe2,0,0.39,0.01,8,0,Java,67,0,0,0,0,3,72,0,1731,-,-,-,62488,0.39
thed0okie,0,0.63,0.00,14,0,C#,80,0,0,0,0,0,8,0,5120,-,-,-,23228,0.63
thefacetakt,0,0.12,0.00,4,0,C++,58,0,0,0,0,32,0,0,14496,-,-,-,2408,0.06
theonesmiley,-,-,-,17,-,Java,64,-,0,-,-15,5,-,-,1995,-,-,Timeout,-,-
thiagocarvp,0,0.12,0.00,8,0,C++,69,0,0,0,0,0,0,0,11000,-,-,-,2728,0.06
thinfaifai,0,0.08,0.00,2,0,C++,43,0,0,0,0,2,0,0,9264,-,-,-,2272,0.04
thnkndblv,0,0.07,0.00,14,0,C++,40,0,0,0,0,0,0,0,9744,-,-,-,2720,0.04
thorthugnasty,0,0.00,0.00,7,0,C++,52,0,0,0,0,0,0,0,11072,-,-,-,2464,0.00
threepipes,0,0.04,0.00,23,0,Java,164,0,1,0,1,12,72,0,1690,-,Unknown error,java.io.FileNotFoundException:,23712,0.03
thuy,-,-,-,10,-,C++,74,-,0,-,-15,0,-,-,43096,-,-,Timeout,-,-
tigabunnie,0,0.39,0.00,11,0,C++,78,0,0,0,0,6,0,0,25632,-,-,-,2600,0.26
timics23,0,0.00,0.00,2,0,C++,47,0,0,0,0,0,0,0,9840,-,-,-,2512,0.00
tmt514,-,-,-,2,-,C++,41,-,0,-,-15,0,-,-,8080,-,-,Timeout,-,-
tokers,0,0.16,0.00,5,0,C++,86,0,0,0,0,8,0,0,12408,-,-,-,2600,0.08
tomasken,0,0.17,0.00,13,0,C++,82,0,0,0,0,43,0,0,41240,-,-,-,2716,0.08
tomconerly,0,0.47,0.02,2,0,Java,48,0,0,0,0,0,72,0,1332,-,-,-,69336,0.49
tomlau,0,0.07,0.00,9,0,C++,52,0,0,0,0,0,0,0,10136,-,-,-,2564,0.05
tongcx,0,0.43,0.00,8,0,Python,26,8,0,0,0,1,0,0,1048,2.7,-,-,6636,0.42
tony810430,0,0.11,0.00,15,0,C++,59,0,0,0,0,2,0,0,36072,-,-,-,2548,0.09
tonynater,0,0.01,0.00,15,0,C++,51,0,0,0,134,1,0,0,10312,-,-,underflow error reading the file,2568,0.00
top,0,0.06,0.00,12,0,C++,53,0,0,0,0,0,0,0,7960,-,-,-,2268,0.02
torus711,0,0.16,0.00,18,0,C++,109,0,0,0,0,0,0,0,19456,-,-,-,2632,0.08
toshif,0,0.05,0.01,26,0,Java,117,0,0,0,1,10,72,0,1909,-,-,java.lang.NullPointerException,23952,0.03
totoroXD,0,0.08,0.00,8,0,C++,53,0,0,0,0,12,0,0,20720,-,-,-,2740,0.04
tozangezan,0,0.10,0.00,0,0,C++,38,0,0,0,0,0,0,0,7696,-,-,-,2320,0.04
tpablo,0,0.21,0.11,38,0,Python,140,16,0,0,2,6,0,0,8163,2.7,-,Unknown,20360,0.08
tpeti,0,0.10,0.00,1,0,C++,42,0,0,0,0,1,0,0,14832,-,-,-,2440,0.04
tracyzhu,0,0.00,0.00,17,0,C++,85,0,0,0,0,1,0,0,9280,-,-,-,2504,0.00
travm12,0,0.22,0.01,17,0,Java,79,0,0,0,0,0,80,0,1744,-,-,-,34872,0.19
triveni692,0,0.21,0.00,9,0,C++,93,0,0,0,0,6,0,0,44176,-,-,-,2680,0.10
trophies,-,-,-,0,-,C++,66,-,0,-,-15,0,-,-,11464,-,-,Timeout,-,-
trungpham90,0,0.27,0.02,44,0,Java,253,0,0,0,0,21,80,0,3150,-,-,-,47168,0.24
tsukuno,0,0.28,0.01,18,0,Java,55,0,0,0,0,4,72,0,1777,-,-,-,61776,0.30
tsuyo,0,0.04,0.00,10,0,Java,71,0,0,0,1,2,72,0,2215,-,-,java.io.FileNotFoundException:,23512,0.03
ttrkaya,0,0.00,0.00,21,0,C++,91,0,0,0,0,26,0,0,10952,-,-,-,2320,0.00
tucasa,0,0.33,0.00,4,0,Python,30,8,0,0,0,0,0,0,1282,2.7,-,-,6796,0.32
tudejian,0,0.10,0.00,6,0,C++,68,0,0,0,0,0,0,0,8904,-,-,-,2700,0.04
twds,0,0.29,0.00,11,0,Java,79,0,0,0,0,0,72,0,1331,-,-,-,39968,0.33
txliang,0,0.00,0.00,1,0,C++,102,0,0,0,0,9,0,0,9992,-,-,-,2588,0.00
tyados,0,0.04,0.00,13,0,Java,83,0,0,0,1,0,72,0,2428,-,-,java.io.FileNotFoundException:,23680,0.03
tycapple,0,0.00,0.00,0,0,C++,65,0,0,0,0,0,0,0,10008,-,-,-,2480,0.00
tzupengwang,0,0.17,0.00,6,0,C++,48,0,0,0,0,1,0,0,10848,-,-,-,2596,0.08
udigoR,-,-,-,27,-,C++,86,-,1,-,-1,5,-,-,-,-,not declared,-,-,-
uhateme,0,0.00,0.00,2,0,C++,74,0,0,0,0,5,0,0,10824,-,-,-,2528,0.00
ulna,0,0.00,0.00,4,0,C++,69,0,0,0,0,0,0,0,12568,-,-,-,2492,0.00
unguguy,0,0.11,0.00,17,0,C++,116,0,0,0,0,0,0,0,10200,-,-,-,2620,0.05
unhooked,0,0.00,0.00,9,0,C++,44,0,0,0,0,0,0,0,33200,-,-,-,2596,0.00
ush,0,0.09,0.00,6,0,C++,60,0,0,0,0,19,0,0,9976,-,-,-,2588,0.04
usingtc,0,0.00,0.00,11,0,C++,89,0,0,0,0,0,944,0,10008,-,-,-,2668,0.00
ustimaw,0,0.23,0.00,6,0,C++,53,0,0,0,0,5,0,0,9960,-,-,-,2460,0.11
uuirs,0,0.00,0.00,2,0,C++,52,0,0,0,0,0,0,0,11216,-,-,-,2376,0.00
uwi,0,0.31,0.03,20,0,Java,155,0,0,0,0,6,80,0,6043,-,-,-,63032,0.34
vahid,0,9.18,0.05,19,0,Java,52,0,0,0,0,23,80,0,1752,-,-,-,63292,9.16
valero,0,0.24,0.01,15,0,Java,96,0,0,0,0,5,72,0,2974,-,-,-,36508,0.23
vance,0,0.00,0.00,2,0,C++,46,0,0,0,0,4,944,0,9064,-,-,-,2720,0.00
vanyarubin,0,0.15,0.00,14,0,C++,127,0,0,0,0,3,0,0,16272,-,-,-,2692,0.08
vasalf,0,0.15,0.00,4,0,C++,51,0,0,0,0,2,0,0,21872,-,-,-,2508,0.10
venco5,0,0.48,0.00,13,0,C++,119,0,0,0,0,6,0,0,34856,-,-,-,2488,0.40
venk13,0,0.00,0.00,2,0,C++,62,0,0,0,134,0,8,0,16272,-,-,Assertion failed,2540,0.00
venkat82,0,0.12,0.00,0,0,C++,38,0,0,0,0,3,0,0,11176,-,-,-,2440,0.06
verson,0,0.00,0.00,5,0,C++,45,0,0,0,0,0,0,0,10288,-,-,-,2480,0.00
vfleaking,0,0.11,0.00,12,0,C++,48,0,0,0,0,0,0,0,8712,-,-,-,2512,0.05
vgao,0,0.00,0.00,4,0,C++,50,0,0,0,136,0,0,0,37848,-,-,Unknown,2276,0.00
vgopal,0,0.56,0.00,10,0,Python,52,0,0,0,0,1,0,0,1863,2.7,-,-,6700,0.56
vici,0,0.00,0.00,2,0,C++,51,0,0,0,0,1,0,0,22304,-,-,-,2620,0.00
victorxu,0,0.28,0.01,2,0,Java,56,0,0,0,0,0,80,0,2168,-,-,-,44464,0.30
vient123,0,4.91,0.01,3,0,C++,57,0,0,0,0,0,120848,0,19968,-,-,-,2568,3.82
vishalkarve15,0,0.11,0.00,6,0,C++,69,0,0,0,0,1,0,0,9800,-,-,-,2696,0.05
vitruvius,0,0.19,0.00,9,0,Java,55,0,0,0,0,10,72,0,1843,-,-,-,34372,0.19
vladklyachin,0,0.08,0.00,6,0,C++,59,0,0,0,0,7,0,0,30424,-,-,-,2600,0.04
vovapolu,-,-,-,7,-,C++,51,-,1,-,-1,1,-,-,-,-,No such file or directory,-,-,-
vovka,0,0.00,0.00,20,0,C++,56,0,0,0,0,1,0,0,36600,-,-,-,2072,0.00
vpj,-,-,-,16,-,C++,91,-,0,-,-15,1,-,-,12960,-,-,Timeout,-,-
vshilov,0,0.23,0.01,15,0,Java,92,0,0,0,0,2,80,0,2798,-,-,-,41876,0.22
vyxaryx,0,0.18,0.01,15,0,Java,98,0,0,0,0,0,80,0,2457,-,-,-,36360,0.20
wafrelka,0,0.21,0.00,23,0,C++,51,0,0,0,0,0,0,0,20624,-,-,-,2260,0.10
waitingkuo0527,0,0.96,0.00,22,0,Python,37,0,0,0,0,48,0,0,2070,3.5,-,-,7888,0.96
walid,0,0.54,0.00,7,0,Python,25,0,0,0,0,4,8,0,1714,2.7,-,-,6544,0.54
wan92hy,-,-,-,12,-,Python,40,-,0,-,1,2,-,-,1706,2.7,-,SyntaxError,-,-
wang108,-,-,-,10,-,Java,65,-,0,-,1,0,-,-,1903,-,-,javafx.application.Application,-,-
wangzhihao,0,0.00,0.00,8,0,C++,62,0,1,0,127,0,0,0,-,-,Unknown error,Command not found,1332,0.00
watcharin,0,0.00,0.00,58,0,C++,159,0,0,0,0,16,0,0,35120,-,-,-,2532,0.00
waterfalls,0,0.00,0.00,5,0,C++,38,0,1,0,127,0,0,0,-,-,Unknown error,Command not found,1412,0.00
watermaximillion,0,0.06,0.00,4,0,Java,99,0,0,0,1,1,72,0,3270,-,-,java.io.FileNotFoundException:,23716,0.04
wcwswswws,0,0.00,0.00,6,0,C++,58,0,0,0,0,0,944,0,8328,-,-,-,2236,0.00
wegnahz,0,0.62,0.00,2,0,Python,32,0,0,0,0,1,8,0,1135,2.7,-,-,6484,0.62
wereFluke,0,0.12,0.00,7,0,C++,45,0,0,0,0,1,0,0,10144,-,-,-,2568,0.06
wh61,0,0.00,0.00,3,0,C++,48,0,0,0,136,0,0,0,9824,-,-,Unknown,2216,0.00
whai,0,0.10,0.00,0,0,C++,65,0,0,0,0,3,0,0,10120,-,-,-,2624,0.05
whoami,0,0.00,0.00,3,0,C++,51,0,0,0,0,0,0,0,8224,-,-,-,2292,0.00
wifi,0,0.06,0.00,3,0,C++,58,0,0,0,0,0,0,0,8648,-,-,-,2624,0.03
williamjli,-,-,-,46,-,Java,69,-,0,-,-15,0,-,-,2186,-,-,Timeout,-,-
wingemerald,0,0.26,0.00,1,0,C++,48,0,0,0,0,0,0,0,21072,-,-,-,2588,0.14
winger,0,0.18,0.01,25,0,Java,123,0,0,0,0,0,80,0,2457,-,-,-,37868,0.26
winsxx,0,0.11,0.00,9,0,C++,54,0,0,0,0,0,0,0,8128,-,-,-,2332,0.06
wintersnow,0,0.00,0.00,2,0,C++,50,0,0,0,0,0,0,0,7992,-,-,-,2224,0.00
wishlin,0,0.00,0.00,8,0,C++,60,0,0,0,0,1,0,0,22560,-,-,-,2568,0.00
wjh720,0,0.00,0.00,0,0,C++,48,0,0,0,0,0,0,0,8384,-,-,-,2272,0.00
wmacfarlane,0,0.45,0.03,3,0,Java,52,0,0,0,0,2,72,0,1443,-,-,-,66024,0.51
wmx16835,0,0.11,0.00,18,0,C++,188,0,0,0,0,6,0,0,13296,-,-,-,2684,0.05
wodesuck,0,0.07,0.00,7,0,C++,51,0,0,0,0,0,0,0,9496,-,-,-,2392,0.03
wonstin,-,-,-,11,-,Python,46,-,0,-,-15,1,-,-,2695,2.7,-,Timeout,-,-
woodpecker112358,0,0.00,0.00,2,0,C++,70,0,0,0,136,4,0,0,9888,-,-,Unknown,2364,0.00
woodrush,-,-,-,10,-,C++,108,-,0,-,-15,7,-,-,9952,-,-,Timeout,-,-
woqja125,0,0.00,0.00,0,0,C++,58,0,0,0,0,0,0,0,26328,-,-,-,2232,0.00
wronkyn,0,0.33,0.02,17,0,Python,61,8,0,0,0,6,0,0,2092,2.7,-,-,7760,0.28
wustbyte,0,0.00,0.00,8,0,C++,83,0,0,0,0,3,944,0,9976,-,-,-,2612,0.00
wwbcarol,0,0.04,0.00,25,0,Java,103,0,0,0,1,7,72,0,3449,-,-,java.io.FileNotFoundException:,23960,0.04
wwwwodddd,0,0.07,0.00,2,0,C++,40,0,0,0,0,0,0,0,7768,-,-,-,2304,0.05
wx2486,0,0.32,0.00,6,0,C++,54,0,0,0,0,0,0,0,25480,-,-,-,2400,0.18
