user_id,avg_memory,wall_clock,system_time,blanks,avg_RAM,language,cloc,nbr_file_in,compiled,swap_main_memory,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compiler_version,compile_error_msg,run_error_msg,max_RAM,user_time
jackyliuxx,-,-,-,6,-,C++,51,-,1,-,-1,0,-,-,-,-,expected primary-expression,-,-,-
jael860,0,0.00,0.00,16,0,C++,79,0,0,0,0,0,0,0,57608,-,-,-,2508,0.00
jalman,0,0.12,0.00,44,0,Java,100,0,0,0,0,5,72,0,3150,-,-,-,28456,0.13
jamaisvu,0,6.65,0.00,31,0,C++,111,0,0,0,0,4,0,0,55168,-,-,-,2624,4.83
jammedmax,0,0.00,0.00,6,0,C++,61,0,0,0,0,2,0,0,11056,-,-,-,2460,0.00
jargon,-,-,-,21,-,C++,130,-,0,-,-15,28,-,-,60392,-,-,Timeout,-,-
jasy,0,0.01,0.00,2,0,C++,37,0,0,0,0,0,0,0,45312,-,-,-,2564,0.00
jcb,0,0.36,0.00,11,0,Python,46,8,0,0,0,15,0,0,2103,2.7,-,-,6784,0.18
jchen314,0,0.18,0.00,15,0,Java,147,0,0,0,0,0,64,0,2325,-,-,-,30360,0.19
jcpwfloi,0,0.01,0.00,10,0,C++,60,0,0,0,0,0,0,0,19032,-,-,-,2592,0.00
jcvb,0,0.00,0.00,10,0,C++,74,0,0,0,0,0,0,0,19704,-,-,-,2544,0.00
jdc1515,-,-,-,14,-,Python,47,-,0,-,1,0,-,-,-,2.7,-,File or Dir not found,-,-
jdemeulenaere,-,-,-,6,-,Python,16,-,0,-,1,14,-,-,692,2.7,-,ValueError,-,-
jdream11,0,0.00,0.00,4,0,C++,96,0,0,0,0,0,0,0,19832,-,-,-,2128,0.00
jerrymao,-,-,-,9,-,C++,96,-,0,-,-15,0,-,-,41192,-,-,Timeout,-,-
jesful,0,0.23,0.00,6,0,Java,126,0,0,0,0,0,64,0,2272,-,-,-,33280,0.23
jiaqiyang,0,4.98,0.00,9,0,C++,56,0,0,0,0,0,0,0,37520,-,-,-,2484,3.49
jiefeng,0,0.00,0.00,0,0,C++,52,0,0,0,0,0,0,0,10944,-,-,-,2620,0.00
jilljenn,-,-,-,5,-,Python,35,-,0,-,1,1,-,-,2736,3.5,-,SyntaxError,-,-
jingling,0,7.11,0.00,47,0,C++,176,0,0,0,0,25,0,0,60384,-,-,-,2588,4.66
jinzhao,0,0.00,0.00,4,0,C++,81,0,0,0,0,5,0,0,20880,-,-,-,2360,0.00
jlrz,-,-,-,48,-,C++,144,-,1,-,-1,6,-,-,-,-,expected primary-expression,-,-,-
jo4,0,1.30,0.00,6,0,C++,89,0,0,0,0,0,0,0,34920,-,-,-,2620,0.94
joaog,0,0.00,0.00,30,0,C++,65,0,0,0,0,6,0,0,11608,-,-,-,2616,0.00
jodik,0,0.00,0.00,4,0,C++,65,0,0,0,0,1,0,0,23720,-,-,-,2624,0.00
joey2005,0,0.00,0.00,9,0,C++,89,0,0,0,0,1,0,0,35760,-,-,-,2076,0.00
joeylee,-,-,-,4,-,C++,68,-,1,-,-1,1,-,-,-,-,not declared,-,-,-
johnathan79717,0,5.37,0.00,10,0,C++,130,0,0,0,0,3,0,0,48560,-,-,-,2668,3.84
johnchen902,0,0.00,0.00,6,0,C++,49,0,0,0,0,0,0,0,18016,-,-,-,2420,0.00
johny42,0,6.36,0.00,24,0,C++,75,0,0,0,0,11,0,0,44512,-,-,-,2648,4.36
joisino,-,-,-,21,-,C++,68,-,0,-,-15,0,-,-,50464,-,-,Timeout,-,-
jonasp,-,-,-,14,-,C#,86,-,0,-,1,0,-,-,5632,-,-,: System.TypeInitializationException,-,-
jonis,-,-,-,10,-,C++,84,-,0,-,-15,4,-,-,51152,-,-,Timeout,-,-
josegpg,0,4.32,0.00,11,0,C++,95,0,0,0,0,6,0,0,46688,-,-,-,2720,3.07
jpwang,0,0.00,0.00,10,0,C++,40,0,0,0,0,0,0,0,9920,-,-,-,2396,0.00
jr5000,-,-,-,3,-,C#,120,-,0,-,1,0,-,-,5120,-,-,: System.IO.DirectoryNotFoundException,-,-
jruby,0,3.75,0.00,11,0,C++,71,0,0,0,0,3,0,0,55560,-,-,-,2416,2.49
jtc172,0,0.00,0.00,10,0,C++,90,0,0,0,0,0,0,0,19936,-,-,-,2616,0.00
jtidor,0,0.02,0.00,4,0,Python,45,0,0,0,0,0,8,0,1828,2.7,-,-,7188,0.02
juanplopes2,0,0.49,0.00,21,0,C++,72,0,0,0,0,0,0,0,27360,-,-,-,2560,0.25
juniorandrade,-,-,-,49,-,C++,179,-,0,-,-15,19,-,-,73712,-,-,Timeout,-,-
justever86,0,0.00,0.00,20,0,C++,132,0,0,0,0,1,0,0,12552,-,-,-,2568,0.00
jxwuyi,0,0.00,0.00,12,0,C++,81,0,0,0,0,0,0,0,39960,-,-,-,2496,0.00
jyhuang,0,1.80,0.00,14,0,C++,101,0,0,0,0,1,0,0,10496,-,-,-,2464,1.24
k790alex,0,0.04,0.00,59,0,Java,239,0,0,0,1,49,64,0,4014,-,-,java,21448,0.03
ka4tik,-,-,-,6,-,C++,80,-,0,-,-15,3,-,-,49064,-,-,Timeout,-,-
kadalbonek,0,0.01,0.00,17,0,C++,117,0,0,0,134,2,0,0,50104,-,-,invalid pointer,2632,0.00
kaizerwing,0,3.27,0.00,13,0,Python,45,16,0,0,0,18,0,0,2183,3.5,-,-,8376,3.26
kappahouse,0,0.00,0.00,5,0,C++,55,0,0,0,0,1,0,0,17496,-,-,-,2592,0.00
kcd,0,0.01,0.00,15,0,C++,72,0,0,0,0,0,0,0,17736,-,-,-,2628,0.00
kcm1700,0,0.00,0.00,5,0,C++,73,0,0,0,0,0,0,0,43128,-,-,-,2568,0.00
kenimo,0,3.98,0.00,5,0,C++,112,0,0,0,0,4,0,0,38736,-,-,-,2564,2.72
kerker,0,5.12,0.00,5,0,C++,80,0,0,0,0,0,0,0,9584,-,-,-,2312,3.42
kevinptt,0,0.00,0.00,11,0,C++,74,0,1,0,127,35,0,0,-,-,Unknown error,Command not found,1420,0.00
kevinsogo,0,0.04,0.00,13,0,Python,77,8,0,0,0,0,0,0,3377,2.7,-,-,8460,0.04
khayyam,0,4.51,0.00,27,0,C++,188,0,0,0,0,30,0,0,50896,-,-,-,2756,3.29
kimikel,0,7.58,0.00,24,0,C++,73,0,0,0,0,1,0,0,53968,-,-,-,2508,5.52
kingo,0,0.00,0.00,10,0,C++,83,0,0,0,0,0,0,0,32720,-,-,-,2380,0.00
kingpig9,-,-,-,15,-,C++,114,-,0,-,-15,7,-,-,94624,-,-,Timeout,-,-
kliu31415,0,0.43,0.03,0,0,C++,62,0,0,0,0,0,120832,0,11128,-,-,-,2464,0.28
klolos,0,0.05,0.00,15,0,Python,61,8,0,0,0,3,0,0,2769,2.7,-,-,6652,0.04
km45,0,0.00,0.00,9,0,C++,44,0,0,0,0,0,0,0,9592,-,-,-,2600,0.00
kmjp,0,0.00,0.00,18,0,C++,60,0,0,0,0,1,0,0,11864,-,-,-,2612,0.00
kmod,0,0.06,0.00,10,0,Python,44,8,0,0,0,1,0,0,1274,2.7,-,-,6620,0.06
kmxyvbcn,0,0.00,0.00,5,0,C++,49,0,0,0,0,2,0,0,17520,-,-,-,2452,0.00
knabbers,-,-,-,9,-,Python,44,-,0,-,1,2,-,-,1669,2.7,-,File or Dir not found,-,-
kobra,0,0.00,0.00,10,0,C++,106,0,1,0,127,14,0,0,-,-,Unknown error,Command not found,1384,0.00
kojingharang,0,5.62,0.00,17,0,C++,129,0,0,0,0,1,0,0,52160,-,-,-,2816,4.04
kolina,0,0.00,0.00,7,0,C++,97,0,0,0,134,0,0,0,57248,-,-,underflow error reading the file,2496,0.00
kongbomb,-,-,-,11,-,Java,56,-,1,-,-1,0,-,-,-,-,package does not exist,-,-,-
kormyshov,-,-,-,44,-,C++,201,-,1,-,-1,36,-,-,-,-,Unknown error,-,-,-
kosii,-,-,-,12,-,Python,104,-,0,-,1,4,-,-,4884,2.7,-,TypeError,-,-
koxvqrvtkp,-,-,-,10,-,C++,84,-,1,-,-1,2,-,-,-,-,not declared,-,-,-
koyumeishi,0,4.47,0.00,32,0,C++,141,0,0,0,0,9,0,0,58240,-,-,-,2660,3.02
krienson,0,0.38,0.00,5,0,C++,78,0,0,0,0,30,0,0,49072,-,-,-,2508,0.23
kriii,0,0.00,0.00,8,0,C++,48,0,0,0,0,0,0,0,18048,-,-,-,2216,0.00
ksamelyuk,-,-,-,16,-,C++,122,-,0,-,-15,8,-,-,48056,-,-,Timeout,-,-
ksun48,0,0.00,0.00,0,0,C++,57,0,0,0,134,4,0,0,20776,-,-,Assertion failed,2472,0.00
kuangbin2013,0,0.00,0.00,2,0,C++,81,0,0,0,0,5,0,0,39888,-,-,-,2664,0.00
kuritzky,-,-,-,10,-,Python,55,-,0,-,1,7,-,-,-,3.5,-,File or Dir not found,-,-
kuuso1,0,4.97,0.02,16,0,C#,102,0,0,0,0,4,0,0,6144,-,-,-,16008,4.94
kzyKT,0,0.02,0.00,2,0,C++,71,0,0,0,0,1,0,0,16584,-,-,-,2492,0.01
l1n4r,0,7.72,0.00,18,0,C++,115,0,0,0,0,0,0,0,54016,-,-,-,2760,5.37
lagoon0o0,0,0.00,0.00,0,0,C++,92,0,0,0,0,1,0,0,22392,-,-,-,2620,0.00
lawrenceli,0,0.00,0.00,15,0,C++,55,0,0,0,0,0,0,0,23968,-,-,-,2504,0.00
layor,0,0.00,0.00,4,0,C++,111,0,0,0,0,1,0,0,28840,-,-,-,2536,0.00
lby,0,3.39,0.00,15,0,C++,67,0,0,0,0,7,0,0,39184,-,-,-,2792,2.29
lcdavid94,0,0.00,0.00,0,0,C++,57,0,0,0,0,0,816,0,9760,-,-,-,2596,0.00
leanil,0,0.00,0.00,4,0,C++,43,0,0,0,0,0,8,0,17672,-,-,-,2568,0.00
leek,0,0.00,0.00,14,0,C++,61,0,0,0,0,0,0,0,22656,-,-,-,2692,0.00
lewha0,0,0.10,0.00,12,0,C++,66,0,0,0,0,0,0,0,9328,-,-,-,2708,0.10
liangjiaxing,0,0.00,0.00,10,0,C++,58,0,0,0,0,3,0,0,49208,-,-,-,2664,0.00
liangxi11,0,0.00,0.00,17,0,C++,112,0,0,0,0,0,0,0,58560,-,-,-,2236,0.00
liar,0,0.03,0.00,11,0,Python,59,256,0,0,0,0,0,0,3626,2.7,-,-,7072,0.03
lichenkoh,0,8.09,0.00,9,0,C++,122,0,0,0,0,3,0,0,47848,-,-,-,2780,5.82
linyufly,0,0.00,0.00,38,0,C++,99,0,0,0,0,0,0,0,18112,-,-,-,2432,0.00
liouzhou101,0,0.00,0.00,11,0,C++,99,0,0,0,0,0,0,0,22336,-,-,-,2328,0.00
littlefriend,0,1.75,0.00,7,0,C++,120,0,0,0,0,9,0,0,19432,-,-,-,2648,1.18
liuriloami,0,0.00,0.00,10,0,C++,107,0,0,0,0,0,0,0,48576,-,-,-,2756,0.00
liuzhijian,-,-,-,17,-,C++,112,-,0,-,-15,0,-,-,41880,-,-,Timeout,-,-
liymouse,0,0.00,0.00,10,0,C++,117,0,0,0,0,7,0,0,10400,-,-,-,2616,0.00
lizhaozhen,0,0.04,0.00,4,0,C#,65,0,0,0,0,0,8,0,4608,-,-,-,12836,0.04
lmzqwer2,0,0.00,0.00,3,0,C++,61,0,0,0,0,0,0,0,9864,-,-,-,2664,0.00
lnsuyn,0,0.00,0.00,5,0,C++,237,0,0,0,0,0,0,0,10192,-,-,-,2412,0.00
logicmachine,-,-,-,4,-,C++,73,-,1,-,-1,0,-,-,-,-,Unknown error,-,-,-
lopek,0,2.30,0.00,12,0,C++,66,0,0,0,0,17,0,0,53816,-,-,-,2340,1.66
lostRating,0,0.00,0.00,14,0,C++,98,0,0,0,134,0,0,0,22032,-,-,underflow error reading the file,2544,0.00
lovekd,0,0.49,0.00,2,0,C++,114,0,0,0,0,11,0,0,19192,-,-,-,2752,0.38
lrgar,0,4.48,0.00,21,0,C++,73,0,0,0,0,7,0,0,30408,-,-,-,2584,2.66
ltaravilse,0,0.00,0.00,12,0,C++,105,0,0,0,0,0,0,0,42008,-,-,-,2596,0.00
lucaslima,0,3.53,0.00,11,0,C++,69,0,0,0,0,2,0,0,50176,-,-,-,2688,2.80
lucasmelo,0,0.00,0.00,15,0,C++,110,0,0,0,0,0,0,0,47592,-,-,-,2596,0.00
lucasr,0,0.04,0.00,4,0,Java,32,0,0,0,1,0,64,0,1425,-,-,java,21656,0.04
luckytoilet,0,8.95,0.00,19,0,C++,101,0,0,0,0,10,0,0,88280,-,-,-,2584,6.38
lukasvst,0,0.18,0.00,28,0,Java,101,0,0,0,0,7,64,0,1981,-,-,-,28448,0.18
lvie,0,0.00,0.00,10,0,C++,128,0,0,0,0,8,8,0,22032,-,-,-,2892,0.00
lx75249,0,0.02,0.00,0,0,C++,122,0,0,0,0,1,0,0,21896,-,-,-,2824,0.00
lxw,0,0.00,0.00,1,0,C++,70,0,0,0,0,7,0,0,9760,-,-,-,2580,0.00
lyc,0,1.48,0.00,7,0,C++,73,0,0,0,0,4,0,0,20152,-,-,-,2852,1.12
lyoz,0,0.01,0.00,16,0,C++,125,0,0,0,0,0,0,0,21464,-,-,-,2740,0.00
m0m0c,0,0.00,0.00,10,0,C++,112,0,0,0,0,3,0,0,23792,-,-,-,2524,0.00
maaljo,0,0.00,0.00,4,0,C,88,0,0,0,0,15,0,0,8504,-,-,-,1448,0.00
machy,0,0.00,0.00,5,0,C++,47,0,0,0,0,0,0,0,17936,-,-,-,2488,0.00
mackyi,0,0.28,0.01,21,0,Java,191,0,0,0,0,33,64,0,4376,-,-,-,43028,0.32
madokamylove,-,-,-,6,-,C++,69,-,0,-,-15,0,-,-,18424,-,-,Timeout,-,-
magicdlf,-,-,-,11,-,C++,100,-,1,-,-1,10,-,-,-,-,No such file or directory,-,-,-
maksay,0,0.00,0.00,0,0,C++,67,0,0,0,0,3,0,0,53312,-,-,-,2472,0.00
malinovsky239,0,0.00,0.00,16,0,C++,65,0,0,0,0,0,0,0,34104,-,-,-,2688,0.00
mamekin,0,0.01,0.00,8,0,C++,89,0,0,0,0,0,0,0,18912,-,-,-,2480,0.00
mappinator,0,3.20,0.00,0,0,C++,113,0,0,0,0,0,0,0,20000,-,-,-,2820,2.08
marijonas,0,0.01,0.00,14,0,C++,107,0,0,0,0,4,0,0,58192,-,-,-,2632,0.00
mark03,0,0.00,0.00,3,0,C++,72,0,0,0,0,1,0,0,11376,-,-,-,2460,0.00
martinezgjuan,0,1.36,0.01,30,0,Java,132,0,0,0,0,4,64,0,3928,-,-,-,105592,1.52
mastan,0,0.00,0.00,6,0,C++,71,0,0,0,0,0,0,0,17504,-,-,-,2316,0.00
math314,-,-,-,32,-,C++,139,-,0,-,-15,2,-,-,57336,-,-,Timeout,-,-
mattkloo,0,0.00,0.00,13,0,C++,62,0,0,0,0,1,0,0,10544,-,-,-,2464,0.00
matwetu,-,-,-,7,-,Python,67,-,0,-,1,18,-,-,4005,2.7,-,File or Dir not found,-,-
mayf3,0,0.03,0.00,9,0,C++,52,0,0,0,0,0,0,0,10048,-,-,-,2324,0.00
mazy,0,0.00,0.00,8,0,C++,130,0,0,0,0,6,0,0,10992,-,-,-,2504,0.00
mbrc,-,-,-,8,-,C++,78,-,0,-,-15,5,-,-,27960,-,-,Timeout,-,-
mdippel,0,0.00,0.00,7,0,C++,62,0,0,0,0,2,0,0,22480,-,-,-,2480,0.00
meijun,0,1.67,0.02,26,0,Java,164,0,0,0,0,9,64,0,634,-,-,-,60184,1.72
mektpoy,0,0.01,0.00,4,0,C++,53,0,0,0,0,0,0,0,10104,-,-,-,2560,0.00
metsuryuu,0,0.00,0.00,23,0,C++,88,0,0,0,0,21,0,0,22096,-,-,-,2608,0.00
mezei,0,0.00,0.00,10,0,C++,56,0,0,0,0,1,0,0,8928,-,-,-,2664,0.00
mhdkhadafi,0,0.07,0.00,5,0,Python,54,0,0,0,0,3,8,0,2036,2.7,-,-,6920,0.07
mhss,0,0.00,0.00,22,0,C++,124,0,0,0,0,1,0,0,20864,-,-,-,2772,0.00
mi6091,-,-,-,30,-,C++,129,-,1,-,-1,4,-,-,-,-,not declared,-,-,-
mickeyandkaka,0,0.00,0.00,22,0,C++,99,0,0,0,0,1,0,0,38800,-,-,-,2648,0.00
microtony,0,0.00,0.00,1,0,C++,45,0,0,0,0,0,0,0,10400,-,-,-,2656,0.00
miguelb,-,-,-,90,-,C#,821,-,0,-,1,0,-,-,18944,System.Numerics,-,: System.IO.DirectoryNotFoundException,-,-
miguelmaurizio,0,0.04,0.00,58,0,Java,297,0,0,0,1,8,64,0,4787,-,-,jav,21392,0.03
mikhailOK,0,0.14,0.01,19,0,Java,148,0,0,0,0,4,72,0,1193,-,-,-,28320,0.12
milo256,-,-,-,25,-,Java,97,-,1,-,-1,32,-,-,-,-,package does not exist,-,-,-
minus9d,-,-,-,32,-,C++,170,-,0,-,-15,5,-,-,54424,-,-,Timeout,-,-
misha100896,0,0.01,0.00,13,0,C++,123,0,0,0,0,0,0,0,41216,-,-,-,2576,0.00
mishun,0,0.00,0.00,17,0,C++,62,0,0,0,0,0,0,0,27064,-,-,-,2216,0.00
misiek08,0,0.02,0.00,13,0,C++,92,0,0,0,0,6,0,0,61008,-,-,-,8948,0.00
mitaki28,0,5.66,0.00,13,0,C++,95,0,0,0,0,0,0,0,52184,-,-,-,2516,3.59
miyo,0,0.00,0.00,19,0,C++,198,0,0,0,0,17,0,0,41088,-,-,-,2616,0.00
mkdong,0,0.00,0.00,6,0,C++,50,0,0,0,0,0,0,0,10032,-,-,-,2472,0.00
mkocian,0,0.12,0.00,11,0,Python,40,0,0,0,0,0,0,0,1102,3.5,-,-,7880,0.06
mkoijn,0,0.00,0.00,9,0,C++,123,0,0,0,0,3,0,0,71512,-,-,-,2428,0.00
mmendez,0,0.02,0.00,10,0,Python,62,0,0,0,0,14,8,0,3299,2.7,-,-,6680,0.02
monyura,0,3.94,0.00,17,0,C++,176,0,0,0,0,5,0,0,75912,-,-,-,2748,2.81
moreD,0,0.00,0.00,8,0,C++,59,0,0,0,0,0,0,0,21928,-,-,-,2520,0.00
mosy1991,0,0.00,0.00,5,0,C++,46,0,0,0,0,0,0,0,9680,-,-,-,2696,0.00
mrdotmoon,-,-,-,22,-,C++,159,-,1,-,-1,16,-,-,-,-,not declared,-,-,-
msg555,0,0.03,0.00,39,0,C++,285,0,0,0,0,29,0,0,78072,-,-,-,2524,0.01
mstczuo,0,0.00,0.00,7,0,C++,60,0,0,0,0,0,0,0,35752,-,-,-,2644,0.00
muelleme,0,0.01,0.00,28,0,Python,33,0,0,0,0,6,0,0,1005,2.7,-,-,6700,0.01
music960633,0,5.32,0.00,6,0,C++,69,32,0,0,0,8,0,0,32992,-,-,-,2256,3.67
mvlkaraan,0,0.09,0.00,5,0,Java,62,0,0,0,0,6,64,0,2647,-,-,-,24964,0.08
myin528,0,0.00,0.00,3,0,C++,43,0,0,0,0,0,0,0,9752,-,-,-,2620,0.00
myp09,0,0.13,0.00,11,0,Java,83,0,0,0,0,0,64,0,1824,-,-,-,28236,0.14
mystic,0,0.19,0.00,12,0,Java,121,0,0,0,0,0,72,0,2878,-,-,-,31216,0.21
myungwoo,0,5.51,0.00,7,0,C++,75,0,0,0,0,0,0,0,53192,-,-,-,2884,3.99
nai,-,-,-,17,-,C++,114,-,0,-,-15,2,-,-,43312,-,-,Timeout,-,-
natalia,0,0.00,0.00,35,0,C++,151,0,0,0,0,0,0,0,43552,-,-,-,2628,0.00
natsugiri,0,0.01,0.00,9,0,C++,65,0,0,0,0,1,0,0,37848,-,-,-,2720,0.00
nbuacm09,0,0.00,0.00,9,0,C++,134,0,0,0,0,1,8,0,23368,-,-,-,2744,0.00
nekrald,0,2.84,0.00,13,0,C++,64,0,0,0,0,0,0,0,42704,-,-,-,2668,2.17
net12k44,0,0.00,0.00,24,0,C++,87,0,0,0,0,7,0,0,42968,-,-,-,2640,0.00
nickbuelich,0,4.62,0.06,15,0,Java,91,0,0,0,0,1,72,0,3052,-,-,-,293748,4.60
niconiconi,-,-,-,9,-,C++,88,-,0,-,-15,0,-,-,30152,-,-,Timeout,-,-
nicpe92,0,3.18,0.08,17,0,Java,163,0,0,0,0,3,64,0,4185,-,-,-,118272,3.80
nikkitousen,0,0.82,0.00,28,0,C++,132,0,0,0,0,2,0,0,22576,-,-,-,2628,0.58
niklasb,0,0.00,0.00,0,0,C++,40,0,0,0,0,3,0,0,11320,-,-,-,2484,0.00
nikoseven,0,0.00,0.00,15,0,C++,92,0,0,0,0,0,0,0,22144,-,-,-,2620,0.00
nip,0,0.02,0.00,2,0,Python,35,8,0,0,0,0,0,0,1189,2.7,-,-,6920,0.01
nisshy,0,8.06,0.00,111,0,C++,491,0,0,0,0,17,0,0,162440,-,-,-,2568,5.76
njustskt,0,0.00,0.00,9,0,C++,81,0,0,0,0,7,0,0,9696,-,-,-,2620,0.00
nokachi,0,0.00,0.00,4,0,C++,59,0,0,0,0,1,0,0,37968,-,-,-,2600,0.00
nolasuz,-,-,-,17,-,C++,148,-,0,-,-15,22,-,-,67640,-,-,Timeout,-,-
nomeaning,-,-,-,19,-,C++,189,-,0,-,-15,26,-,-,62784,-,-,Timeout,-,-
nosafer,-,-,-,5,-,C++,73,-,0,-,-15,0,-,-,41528,-,-,Timeout,-,-
not,-,-,-,25,-,C++,148,-,0,-,-15,16,-,-,52096,-,-,Timeout,-,-
notmichael,0,0.12,0.01,4,0,Java,81,0,0,0,0,0,64,0,2179,-,-,-,29236,0.11
nuip,-,-,-,3,-,C++,124,-,0,-,-15,2,-,-,75480,-,-,Timeout,-,-
okostya,-,-,-,20,-,C#,80,-,0,-,1,2,-,-,4608,-,-,: System.IO.DirectoryNotFoundException,-,-
okuraofvegetable,0,0.00,0.00,2,0,C++,111,0,0,0,0,1,0,0,10352,-,-,-,2740,0.00
olafm,0,0.04,0.00,21,0,Java,146,0,0,0,1,25,64,0,3236,-,-,jav,21688,0.04
oldcatfish,0,0.03,0.00,5,0,Python,49,0,0,0,0,5,0,0,1508,2.7,-,-,6628,0.03
oliverzheng,0,0.11,0.00,10,0,Python,42,8,0,0,0,21,0,0,1689,2.7,-,-,7332,0.10
omse1998,0,0.00,0.00,8,0,C++,90,0,0,0,0,1,0,0,11288,-,-,-,2476,0.00
ondivate,0,0.11,0.00,3,0,Java,63,0,0,0,0,4,64,0,2356,-,-,-,25732,0.11
onepiecehoki,0,0.00,0.00,6,0,C++,21,0,0,0,0,0,0,0,10440,-,-,-,2572,0.00
onigirionigiri,0,0.04,0.00,27,0,C#,215,0,0,0,0,46,8,0,7168,System.Numerics,-,-,12116,0.03
oonishi,-,-,-,31,-,Python,125,-,0,-,1,24,-,-,-,3.5,-,File or Dir not found,-,-
ordcoder,0,0.01,0.00,-,0,C++,-,0,0,0,0,-,0,0,44608,-,-,-,2612,0.00
orenguy,0,0.48,0.00,12,0,C++,88,0,0,0,0,1,0,0,23864,-,-,-,23688,0.34
pachonunderscore1992,0,0.00,0.00,12,0,C++,109,0,0,0,0,1,8,0,50712,-,-,-,2488,0.00
pacu,0,0.49,0.02,3,0,C++,50,0,0,0,0,0,120816,0,10168,-,-,-,2508,0.35
pashkal,0,0.13,0.00,24,0,Java,106,0,0,0,0,2,72,0,3344,-,-,-,28132,0.13
pasin30055,-,-,-,8,-,Python,35,-,0,-,-15,17,-,-,1952,2.7,-,Timeout,-,-
patricksz,0,0.17,0.02,6,0,Python,45,8,0,0,0,2,0,0,2110,2.7,-,-,21084,0.18
paulliu,-,-,-,67,-,Java,511,-,0,-,-1,53,-,-,-,-,-,-,-,-
pavlovic,0,0.06,0.00,5,0,Python,27,8,0,0,0,0,0,0,919,2.7,-,-,6632,0.06
pawelparys,0,0.00,0.00,20,0,C++,113,0,0,0,0,1,0,0,21184,-,-,-,2632,0.00
pedrosorio,-,-,-,5,-,Python,65,-,0,-,-15,0,-,-,2630,2.7,-,Timeout,-,-
pekempey,0,6.98,0.00,18,0,C++,98,0,0,0,0,0,0,0,44608,-,-,-,2548,4.84
pengfeibill,0,0.00,0.00,7,0,C++,71,0,0,0,0,0,0,0,34264,-,-,-,2484,0.00
perel,0,0.06,0.00,5,0,Python,39,0,0,0,0,2,8,0,2214,2.7,-,-,6820,0.06
peterz,0,5.67,0.00,7,0,C++,107,0,0,0,0,4,0,0,21608,-,-,-,2680,3.75
pflueger,0,0.00,0.00,6,0,C++,44,0,0,0,0,1,0,0,10208,-,-,-,2608,0.00
phidnight,0,0.00,0.00,1,0,C++,85,0,0,0,0,0,0,0,9456,-,-,-,2364,0.00
philokey,0,0.00,0.00,1,0,C++,118,0,0,0,0,2,0,0,22152,-,-,-,2612,0.00
phirasit,0,0.01,0.00,6,0,C++,103,0,0,0,0,0,816,0,36648,-,-,-,2540,0.00
phire,0,0.25,0.00,17,0,C++,117,0,0,0,0,0,0,0,24080,-,-,-,2520,0.18
pi37,-,-,-,1,-,Java,54,-,0,-,-15,7,-,-,2381,-,-,Timeout,-,-
pieguy,0,0.02,0.00,4,0,C++,71,0,0,0,0,0,0,0,19792,-,-,-,2424,0.00
pipikaqiu,0,0.04,0.00,8,0,Java,80,0,0,0,1,17,64,0,2680,-,-,java,21504,0.03
piroz,0,0.06,0.00,7,0,Java,217,0,0,0,0,1,72,0,1315,-,-,-,24936,0.06
pivizz,0,0.03,0.00,12,0,Python,73,0,0,0,0,0,0,0,3619,3.5,-,-,8008,0.03
piyawatl,-,-,-,18,-,C#,172,-,0,-,1,0,-,-,8192,-,-,: System.IO.DirectoryNotFoundException,-,-
piyushkumar,0,7.19,0.00,14,0,C++,120,0,0,0,0,0,0,0,65520,-,-,-,2748,4.87
pkdsb90,0,0.00,0.00,9,0,C++,109,0,0,0,0,9,0,0,49040,-,-,-,2468,0.00
pkq2006,0,0.01,0.00,23,0,C++,166,0,0,0,0,0,0,0,50104,-,-,-,4380,0.00
pkwv,0,0.00,0.00,5,0,C++,96,0,0,0,0,5,0,0,21240,-,-,-,2788,0.00
pleasurepain,-,-,-,27,-,C++,83,-,0,-,-15,19,-,-,11968,-,-,Timeout,-,-
pmnox,0,0.01,0.00,14,0,C++,106,0,0,0,0,8,0,0,38832,-,-,-,2624,0.00
poao,-,-,-,6,-,C++,86,-,1,-,-1,8,-,-,-,-,redeclared,-,-,-
poesia,0,5.97,0.00,30,0,C++,116,0,0,0,0,8,0,0,75968,-,-,-,2952,4.25
polmauri,0,0.00,0.00,6,0,C++,65,0,0,0,0,0,0,0,50624,-,-,-,2740,0.00
poly,0,0.16,0.00,49,0,Java,229,0,0,0,0,24,64,0,1833,-,-,-,28180,0.15
ponyopoppo,-,-,-,26,-,C++,245,-,0,-,-15,16,-,-,80928,-,-,Timeout,-,-
porker2008,0,0.00,0.00,3,0,C++,44,0,0,0,0,0,0,0,10192,-,-,-,2496,0.00
potpath,0,1.22,0.00,9,0,Python,52,0,0,0,0,1,0,0,2058,3.5,-,-,8120,1.22
poursoul,0,0.00,0.00,8,0,C++,70,0,0,0,0,4,0,0,44592,-,-,-,2276,0.00
pperm,-,-,-,26,-,C++,140,-,1,-,-1,1,-,-,-,-,Unknown error,-,-,-
ppershing,0,0.00,0.00,8,0,C++,37,0,0,0,0,0,0,0,9216,-,-,-,2272,0.00
ppetter1025,0,0.04,0.00,13,0,C++,52,0,0,0,0,0,0,0,41480,-,-,-,2784,0.02
prantoran,0,0.01,0.00,18,0,C++,66,0,0,0,0,5,0,0,12584,-,-,-,2556,0.00
programcaicai,0,0.00,0.00,18,0,C++,46,0,0,0,0,0,0,0,9760,-,-,-,2580,0.00
pwecar,-,-,-,12,-,C++,86,-,0,-,-15,6,-,-,19272,-,-,Timeout,-,-
